district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct
190,PANIPAT,HARYANA,64.89184692179701,71.8524681087077,68.37215751525235,High,Education-driven,97.10,80.60,79.30,26.50,77.46,98.10,100.00,99.20,25.10,9.90,18.90,73.40,0.80,20.88,17.22,-0.21,20,17.11,0.00,171.00,High,true
356,BID,MAHARASTRA,32.88269550748752,43.843594009983356,38.36314475873544,Medium,Education-driven,94.00,75.90,66.40,9.30,73.53,60.90,98.30,93.50,40.80,28.40,36.80,61.00,2.19,20.87,21.70,-0.60,120,13.59,1.27,188.00,Medium,true
353,AMRAVATI,MAHARASTRA,45.361896838602334,64.80865224625624,55.08527454242929,Medium,Education-driven,91.30,92.50,75.70,31.90,88.23,88.50,100.00,99.30,29.00,26.20,38.00,74.40,1.89,20.76,9.18,-0.55,51,17.53,13.99,255.00,Medium,true
313,DATIA,MADHYA PRADESH,43.947587354409315,47.47642817526344,45.71200776483638,Medium,Both equally,89.40,79.60,66.80,30.90,73.50,29.20,98.90,92.50,36.80,16.40,29.40,72.80,0.98,20.75,24.99,-0.21,67,25.46,1.91,181.00,Medium,true
689,BANKURA,WEST BENGAL,42.450083194675535,49.91680532445923,46.18344425956738,Medium,Education-driven,93.30,85.00,49.20,43.40,70.95,83.00,100.00,90.90,30.30,26.00,38.80,67.10,1.61,20.74,20.56,-0.40,90,32.65,10.25,463.00,Medium,true
138,DIU,DADRA AND NAGAR HAVELI & DAMAN AND DIU,68.53161397670549,80.39378813089296,74.46270105379922,High,Education-driven,95.70,92.90,89.70,64.00,83.36,100.00,100.00,100.00,33.90,17.40,28.50,62.80,0.59,20.72,15.41,-0.11,0,3.58,0.24,4.00,High,true
61,MORIGAON,ASSAM,48.73128119800333,30.2828618968386,39.50707154742096,Medium,Health-driven,88.30,73.40,62.30,62.50,69.37,16.50,98.20,78.70,43.20,16.10,30.50,53.30,1.58,20.63,8.67,-0.55,30,12.31,14.29,462.00,Medium,true
41,CACHAR,ASSAM,37.250415973377706,32.36272878535774,34.80657237936772,Low,Both equally,79.20,70.40,57.60,57.90,80.36,18.30,76.90,79.40,28.70,30.70,38.20,61.80,1.47,20.61,11.23,-0.46,130,15.25,1.01,791.00,Low,true
255,BANGALORE RURAL,KARNATAKA,70.29950083194676,63.14475873544094,66.72212978369384,High,Health-driven,100.00,92.70,88.80,34.90,78.29,99.10,100.00,95.50,36.60,16.20,23.80,60.80,1.31,20.57,14.71,-0.38,2,21.57,5.34,61.00,High,true
49,GOALPARA,ASSAM,46.1314475873544,27.703826955074874,36.91763727121464,Medium,Health-driven,92.30,70.30,75.30,71.10,68.67,16.60,90.30,84.60,38.90,24.30,35.40,60.70,1.51,20.54,8.14,-0.39,6,4.47,22.97,635.00,Medium,true
335,RATLAM,MADHYA PRADESH,57.02995008319468,41.32002218524681,49.174986134220745,Medium,Health-driven,95.20,93.00,69.40,37.90,68.03,23.30,90.00,91.30,29.00,16.20,28.60,74.00,0.59,20.53,22.95,-0.19,92,13.65,28.17,367.00,Medium,true
114,BIJAPUR,CHHATTISGARH,25.31198003327787,15.696062118691069,20.50402107598447,Low,Health-driven,63.60,78.40,30.60,73.50,null,28.20,79.70,61.90,53.80,20.00,46.10,77.20,2.61,20.49,null,-0.04,70,null,null,98.00,Low,true
500,BIKANER,RAJASTHAN,51.39351081530782,43.677204658901836,47.53535773710483,Medium,Health-driven,90.00,75.60,79.80,87.40,65.92,54.60,99.70,79.10,22.80,25.60,28.50,82.40,1.06,20.49,23.13,-0.22,73,20.88,0.33,615.00,Medium,true
461,NUAPADA,ODISHA,41.49334442595674,36.68885191347753,39.091098169717135,Medium,Both equally,89.80,97.00,58.40,45.30,58.20,18.60,100.00,94.00,43.10,18.10,38.00,73.50,1.78,20.47,26.34,-0.76,40,13.46,33.80,59.00,Medium,true
340,SEONI,MADHYA PRADESH,51.70549084858569,30.255130338325014,40.98031059345535,Medium,Health-driven,94.80,88.80,56.20,44.60,73.01,13.90,87.20,86.60,23.50,21.10,31.10,71.80,1.49,20.46,17.66,-0.30,72,9.48,37.69,212.00,Medium,true
342,SHAJAPUR,MADHYA PRADESH,54.34692179700499,45.86799778147532,50.10745978924015,Medium,Health-driven,98.10,90.00,74.50,34.30,70.17,32.10,95.80,89.80,27.80,23.40,27.60,76.10,0.67,20.44,26.84,-0.11,7,23.40,2.50,196.00,Medium,true
130,RAIPUR,CHHATTISGARH,49.89600665557404,66.27842484747642,58.08721575152523,Medium,Education-driven,90.70,74.20,84.00,76.90,76.43,99.40,100.00,97.90,32.20,21.70,32.30,74.60,1.20,20.42,20.29,-0.21,34,17.82,11.72,230.00,Medium,true
188,PALWAL,HARYANA,50.64475873544093,66.27842484747643,58.46159179145868,Medium,Education-driven,78.30,69.00,80.30,23.50,70.32,93.20,100.00,98.10,31.00,9.90,21.00,71.60,0.69,20.4,26.20,-0.20,31,19.48,0.00,167.00,Medium,true
694,HUGLI,WEST BENGAL,56.19800332778702,60.92623405435385,58.56211869107044,Medium,Both equally,97.00,95.40,76.20,26.50,82.55,89.50,99.90,93.50,28.90,20.00,33.40,67.90,1.22,20.36,10.98,-0.38,121,24.35,4.15,214.00,Medium,true
333,RAISEN,MADHYA PRADESH,49.08485856905158,45.70160843039378,47.39323349972268,Medium,Both equally,96.00,null,69.60,41.00,74.26,25.50,96.10,95.60,30.40,21.10,25.40,61.10,1.17,20.34,17.41,-0.19,24,16.96,15.40,244.00,Medium,true
369,NAGPUR,MAHARASTRA,55.678036605657226,66.77759290072102,61.22781475318912,Medium,Education-driven,100.00,89.40,88.90,25.60,89.52,96.30,100.00,99.00,27.60,34.00,33.90,70.50,1.79,20.33,8.69,-0.37,45,18.65,9.40,352.00,Medium,true
330,NARSIMHAPUR,MADHYA PRADESH,51.37271214642262,42.01331114808652,46.69301164725457,Medium,Health-driven,91.40,82.70,77.00,49.40,76.79,23.30,99.40,80.30,32.00,19.60,28.10,73.40,1.27,20.27,17.56,-0.27,-4,16.87,13.36,192.00,Medium,true
442,BHADRAK,ODISHA,54.492512479201324,49.2512479201331,51.87188019966722,Medium,Health-driven,96.10,83.70,62.00,44.90,72.51,52.70,100.00,94.80,32.30,15.80,28.90,68.70,2.06,20.16,29.48,-0.76,437,22.23,2.02,147.00,Medium,true
339,SEHORE,MADHYA PRADESH,44.92512479201331,41.26455906821963,43.09484193011647,Medium,Both equally,94.70,60.30,75.20,33.20,71.11,31.10,92.50,75.80,21.90,20.30,27.60,82.40,0.59,20.13,23.54,-0.02,7,20.69,11.10,270.00,Medium,true
47,DIBRUGARH,ASSAM,56.98835274542429,45.53521907931226,51.261785912368275,Medium,Health-driven,93.10,83.80,75.30,58.80,76.22,27.00,98.70,83.80,27.30,20.60,32.00,66.40,0.94,20.1,13.07,-0.20,63,4.44,7.76,525.00,Medium,true
44,DARRANG,ASSAM,32.90349417637271,28.840820854132,30.872157515252354,Low,Both equally,84.40,57.10,67.90,53.70,64.55,20.20,94.90,84.60,42.00,27.00,33.10,66.80,1.49,20,7.96,-0.43,58,4.34,0.91,446.00,Low,true
18,CHANGLANG,ARUNACHAL PRADESH,54.80449251247921,37.2712146422629,46.03785357737105,Medium,Health-driven,75.10,70.90,82.30,40.50,61.90,53.90,95.30,75.10,26.30,16.30,25.00,65.30,0.97,20,18.72,0.22,10,0.00,36.35,68.00,Medium,true
525,UDAIPUR,RAJASTHAN,60.12895174708818,36.27287853577371,48.20091514143094,Medium,Health-driven,96.10,86.80,60.30,94.30,62.74,40.00,95.20,67.40,34.00,8.60,26.60,76.90,0.90,19.92,26.81,-0.20,96,6.14,49.71,1385.00,Medium,true
504,DAUSA,RAJASTHAN,51.49750415973378,41.042706600110925,46.270105379922356,Medium,Health-driven,98.20,92.10,59.40,91.20,69.17,43.10,97.20,82.50,37.70,20.70,33.50,74.40,1.13,19.9,32.21,-0.32,58,21.68,26.51,378.00,Medium,true
437,ANUGUL,ODISHA,47.1089850249584,41.042706600110925,44.075845812534666,Medium,Health-driven,85.70,87.00,66.40,63.10,78.96,30.10,100.00,71.90,28.10,25.10,30.50,75.30,2.13,19.68,16.62,-0.22,23,18.81,14.10,110.00,Medium,true
23,KURUNG KUMEY,ARUNACHAL PRADESH,50.95673876871881,18.580144204104272,34.76844148641154,Low,Health-driven,69.20,71.40,78.30,13.40,50.67,18.00,70.60,17.50,29.20,15.10,13.90,62.40,1.39,19.63,12.97,0.03,4,0.00,98.58,61.00,Low,true
308,BHOPAL,MADHYA PRADESH,55.32445923460899,67.77592900721021,61.550194120909595,Medium,Education-driven,98.30,null,79.60,50.70,82.26,65.60,99.40,95.70,19.90,20.60,29.10,68.50,0.28,19.6,10.83,-0.05,26,15.08,2.93,341.00,Medium,true
440,BARGARH,ODISHA,60.08735440931779,35.108153078202996,47.59775374376039,Medium,Health-driven,99.60,95.90,61.90,45.50,null,30.00,99.00,95.80,38.90,18.00,30.00,56.20,1.89,19.59,18.44,-0.41,379,null,null,174.00,Medium,true
562,ADILABAD,TELANGANA,25.790349417637273,40.48807542983915,33.139212423738215,Low,Education-driven,94.10,69.30,50.80,63.60,61.55,85.10,86.00,87.90,45.70,29.50,52.00,76.30,0.96,19.57,19.23,-0.26,51,17.82,18.09,453.00,Medium,false
16,Y.S.R.,ANDHRA PRADESH,72.15058236272878,43.649473100388235,57.90002773155851,Medium,Health-driven,99.40,83.00,85.40,73.30,67.88,92.60,94.40,94.60,34.40,14.10,26.70,60.60,1.75,19.55,21.15,-0.27,59,16.16,2.63,262.00,Medium,true
581,NIZAMABAD,TELANGANA,51.91347753743761,41.930116472545755,46.92179700499168,Medium,Health-driven,97.30,86.10,72.50,52.30,62.25,89.00,92.20,93.90,30.50,26.20,38.40,65.30,1.36,19.55,20.33,-0.28,40,14.54,7.56,361.00,Medium,true
396,EAST GARO HILLS,MEGHALAYA,53.93094841930116,26.428175263449805,40.17956184137548,Medium,Health-driven,73.80,72.40,83.90,71.90,75.51,14.40,65.30,50.60,39.70,20.10,26.50,28.00,1.56,19.47,8.24,-0.58,-14,0.16,95.99,146.00,Medium,true
269,HASSAN,KARNATAKA,76.16472545757073,65.89018302828619,71.02745424292846,High,Health-driven,100.00,96.80,87.90,36.90,75.89,99.80,100.00,99.00,27.10,15.20,23.80,63.60,1.51,19.47,15.25,-0.56,6,19.42,1.82,89.00,High,true
296,WAYANAD,KERALA,79.26372712146423,49.63948973932335,64.45160843039379,High,Health-driven,100.00,86.40,97.60,64.80,89.32,78.20,99.30,86.80,31.30,16.10,22.50,39.40,3.38,19.42,6.90,-0.58,0,3.99,18.53,21.00,High,true
5,CHITTOOR,ANDHRA PRADESH,64.72545757071548,51.081530782029944,57.90349417637271,Medium,Health-driven,97.10,66.60,74.60,70.70,72.36,97.30,98.40,94.40,27.10,14.80,27.90,54.90,1.64,19.42,17.50,-0.44,50,18.83,3.81,652.00,Medium,true
441,BAUDH,ODISHA,48.21131447587354,49.001663893510816,48.60648918469218,Medium,Both equally,93.40,91.80,52.90,44.70,83.25,35.50,100.00,87.80,37.00,20.10,38.60,56.20,2.11,19.4,8.00,-0.53,3,23.79,12.55,20.00,Medium,true
178,FATEHABAD,HARYANA,72.19217970049917,66.6112035496395,69.40169162506933,High,Health-driven,97.90,90.70,87.30,29.40,69.13,99.70,100.00,98.20,24.60,16.00,26.60,59.30,0.90,19.33,18.81,-0.19,34,30.19,0.00,163.00,High,true
304,BALAGHAT,MADHYA PRADESH,49.56322795341097,45.812534664448144,47.68788130892956,Medium,Both equally,95.10,75.80,79.60,68.40,78.29,17.90,100.00,91.80,41.90,20.50,44.90,56.80,1.77,19.31,17.39,-0.42,16,7.37,22.51,201.00,Medium,true
112,BASTAR,CHHATTISGARH,21.651414309484192,34.41486411536328,28.033139212423734,Low,Education-driven,63.50,57.30,61.00,69.30,54.94,33.10,99.70,84.90,48.10,20.40,45.20,80.70,1.71,19.31,21.21,-0.41,8,2.69,65.93,278.00,Low,true
8,KRISHNA,ANDHRA PRADESH,73.93926788685525,55.795895729339996,64.86758180809763,High,Health-driven,98.90,90.00,79.10,68.10,74.37,92.60,99.20,96.70,29.80,14.30,21.10,65.70,1.52,19.31,9.51,-0.35,29,19.28,2.93,462.00,High,true
512,JHALAWAR,RAJASTHAN,46.40183028286191,38.10316139767055,42.25249584026623,Medium,Health-driven,98.30,81.50,62.10,93.60,62.13,44.20,96.40,69.30,34.00,29.00,38.10,73.10,0.88,19.31,29.41,-0.62,28,17.26,12.91,341.00,Medium,true
498,BHARATPUR,RAJASTHAN,45.6738768718802,42.01331114808652,43.84359400998336,Medium,Both equally,92.10,64.10,62.70,84.80,71.16,58.30,91.90,77.50,40.30,12.20,29.10,75.70,0.93,19.25,31.07,-0.17,75,21.87,2.12,533.00,Medium,true
517,NAGAUR,RAJASTHAN,66.30615640599002,43.677204658901836,54.991680532445926,Medium,Health-driven,97.00,80.60,79.00,90.00,64.08,52.20,99.00,77.30,31.50,16.20,26.20,65.10,0.87,19.17,30.27,-0.27,180,21.16,0.32,667.00,Medium,true
514,JODHPUR,RAJASTHAN,63.706322795341094,45.1747088186356,54.440515806988344,Medium,Health-driven,90.00,81.20,75.40,87.50,67.09,52.80,98.40,77.00,32.60,13.30,25.40,64.40,0.79,19.14,27.89,-0.24,115,16.49,3.23,986.00,Medium,true
641,KANPUR DEHAT,UTTAR PRADESH,33.901830282861894,51.96894065446478,42.93538546866334,Medium,Education-driven,84.30,56.30,70.60,17.90,77.52,30.20,99.90,95.60,44.10,12.50,32.80,69.20,1.49,19.1,16.79,-0.48,7,25.64,0.05,317.00,Medium,true
193,SIRSA,HARYANA,59.213810316139764,63.20022185246811,61.20701608430394,Medium,Both equally,99.30,null,81.90,26.60,70.35,98.70,99.90,98.50,25.00,12.60,23.40,70.10,1.17,19.04,17.48,-0.30,35,29.91,0.00,218.00,Medium,true
499,BHILWARA,RAJASTHAN,66.5973377703827,39.406544647809206,53.001941209095946,Medium,Health-driven,95.00,83.20,62.30,89.10,62.71,54.20,97.80,80.40,22.60,17.40,23.50,62.70,1.17,19.01,29.23,-0.37,141,16.94,9.52,597.00,Medium,true
10,PRAKASAM,ANDHRA PRADESH,68.05324459234609,46.228508042151965,57.140876317249024,Medium,Health-driven,97.40,51.90,78.40,67.60,63.53,93.60,98.30,96.20,22.60,8.70,24.70,62.60,1.88,18.97,20.14,-0.33,51,23.19,4.45,437.00,Medium,true
399,NORTH GARO HILLS,MEGHALAYA,60.27454242928452,28.50804215196894,44.39129229062673,Medium,Health-driven,61.50,47.50,84.90,60.80,null,15.70,72.00,72.80,35.60,11.70,15.80,30.20,0.56,18.94,null,-0.22,-4,null,null,123.00,Medium,true
195,YAMUNANAGAR,HARYANA,60.52412645590682,68.71880199667221,64.62146422628952,High,Education-driven,94.80,82.90,83.50,20.60,78.93,97.80,100.00,96.80,27.70,12.10,23.10,72.90,0.94,18.92,13.07,-0.28,5,25.26,0.00,196.00,High,true
281,UTTARA KANNADA,KARNATAKA,61.35607321131446,57.09927897947865,59.22767609539655,Medium,Both equally,99.30,93.60,89.60,32.00,84.03,99.80,100.00,87.10,29.60,21.90,33.30,69.00,2.75,18.88,11.51,-0.64,5,8.10,2.38,37.00,Medium,true
361,GONDIYA,MAHARASTRA,44.55074875207987,62.00776483638381,53.27925679423184,Medium,Education-driven,99.10,88.20,74.30,30.60,85.41,86.10,99.90,99.10,36.90,23.70,35.60,78.00,2.52,18.88,16.24,-0.72,10,13.31,16.20,58.00,Medium,true
189,PANCHKULA,HARYANA,73.16971713810317,66.00110926234053,69.58541320022185,High,Health-driven,97.00,85.10,82.60,19.90,83.44,93.70,100.00,92.20,21.80,12.00,19.30,53.10,0.98,18.8,11.17,-0.11,3,18.14,0.00,144.00,High,true
358,CHANDRAPUR,MAHARASTRA,42.51247920133112,61.952301719356626,52.23239046034387,Medium,Education-driven,99.60,95.00,77.30,28.90,81.35,91.80,100.00,99.00,37.30,38.50,46.60,76.60,2.54,18.79,15.08,-0.55,24,15.80,17.67,138.00,Medium,true
380,SATARA,MAHARASTRA,53.889351081530776,61.56405990016638,57.72670549084857,Medium,Education-driven,97.10,82.80,78.70,11.40,84.20,89.60,100.00,97.00,20.20,20.50,28.00,68.90,2.06,18.75,15.80,-0.47,12,10.76,0.99,175.00,Medium,true
453,KENDRAPARA,ODISHA,67.67886855241265,48.447032723239055,58.06295063782585,Medium,Health-driven,96.70,82.80,57.30,50.00,85.93,36.30,99.80,84.90,28.60,7.90,17.90,61.50,1.98,18.74,12.94,-0.62,336,21.51,0.66,231.00,Medium,true
12,SRIKAKULAM,ANDHRA PRADESH,70.75707154742096,43.9822518025513,57.36966167498613,Medium,Health-driven,97.90,82.80,71.60,75.60,62.30,95.90,92.10,92.80,19.70,19.50,21.40,59.60,1.26,18.73,19.69,-0.17,49,9.46,6.15,285.00,Medium,true
355,BHANDARA,MAHARASTRA,51.45590682196339,62.20188574597892,56.828896283971154,Medium,Education-driven,100.00,87.00,81.80,30.00,85.14,97.70,99.60,99.30,31.30,28.40,33.90,72.80,3.26,18.72,16.15,-0.59,14,16.69,7.41,66.00,Medium,true
38,BARPETA,ASSAM,46.98419301164726,26.89961175818081,36.94190238491403,Medium,Health-driven,87.60,54.60,63.70,58.90,65.03,19.70,95.40,64.50,29.80,19.50,26.20,63.50,1.52,18.72,11.68,-0.46,40,5.63,1.62,929.00,Medium,true
494,ALWAR,RAJASTHAN,53.8477537437604,44.2318358291736,49.039794786467,Medium,Health-driven,91.30,59.40,66.00,80.80,71.68,58.30,85.50,80.30,33.90,15.60,24.00,63.20,0.76,18.71,28.30,-0.17,63,17.77,7.87,796.00,Medium,true
570,KARIMNAGAR,TELANGANA,61.00249584026623,51.663893510815306,56.33319467554077,Medium,Health-driven,98.40,73.40,78.80,58.60,64.87,93.00,98.60,96.00,30.30,13.90,27.50,70.80,1.22,18.66,19.54,-0.29,49,18.80,2.83,518.00,Medium,true
503,CHURU,RAJASTHAN,57.07154742096506,53.32778702163062,55.199667221297844,Medium,Both equally,87.80,74.30,80.20,81.90,67.46,75.50,99.60,83.20,27.10,16.50,23.40,78.10,0.61,18.63,25.70,-0.09,50,22.15,0.55,453.00,Medium,true
477,FIROZPUR,PUNJAB,57.25873544093178,59.1236827509706,58.191209095951194,Medium,Both equally,95.50,74.50,84.80,21.00,69.85,99.70,100.00,99.70,30.00,12.90,22.00,73.40,3.38,18.6,14.46,-0.31,7,42.17,0.00,280.00,Medium,true
520,RAJSAMAND,RAJASTHAN,54.326123128119804,43.59400998336107,48.96006655574044,Medium,Health-driven,95.10,71.70,72.10,93.20,63.93,62.50,99.80,82.50,30.30,16.60,23.70,84.30,1.31,18.58,31.08,-0.20,41,12.81,13.90,302.00,Medium,true
704,PURBA MEDINIPUR,WEST BENGAL,55.178868552412645,49.528563505269,52.35371602884082,Medium,Health-driven,91.50,88.40,69.80,21.50,87.66,71.80,97.70,78.50,25.80,15.50,30.60,67.50,1.53,18.56,11.33,-0.48,41,14.63,0.55,282.00,Medium,true
6,EAST GODAVARI,ANDHRA PRADESH,64.05990016638935,56.87742651136994,60.46866333887965,Medium,Health-driven,96.60,59.00,77.70,66.40,71.35,95.40,98.60,95.90,23.10,14.30,22.40,66.80,1.16,18.49,7.09,-0.22,60,18.34,4.14,512.00,Medium,true
109,BALOD,CHHATTISGARH,63.41514143094842,48.89073765945647,56.15293954520244,Medium,Health-driven,97.40,85.20,83.80,79.50,null,98.30,99.90,97.60,33.60,15.10,36.00,68.30,2.07,18.44,null,-0.53,6,null,null,75.00,Medium,true
446,GAJAPATI,ODISHA,43.49001663893511,39.48973932334997,41.48987798114254,Medium,Both equally,76.40,92.60,58.30,39.60,54.29,20.30,100.00,90.30,43.40,16.10,34.30,64.40,1.29,18.43,21.99,-0.46,-28,6.78,54.29,105.00,Medium,true
455,KHORDHA,ODISHA,75.99833610648918,56.62784248474765,66.31308929561841,High,Health-driven,97.80,87.90,73.20,43.20,87.51,47.40,99.40,93.00,17.10,13.20,16.90,56.10,1.46,18.36,10.49,-0.37,6,13.21,5.11,128.00,High,true
140,SOUTH GOA,GOA,66.90931780366057,69.57848031059346,68.24389905712701,High,Both equally,100.00,null,88.20,67.70,85.53,99.70,100.00,97.60,28.30,21.40,21.00,50.00,1.48,18.34,12.14,-0.53,0,1.22,14.47,36.00,High,true
703,PASCHIM MEDINIPUR,WEST BENGAL,33.943427620632285,57.62617859123683,45.78480310593456,Medium,Education-driven,87.60,76.90,58.30,25.80,79.04,83.70,98.30,96.70,31.10,30.30,40.00,66.00,1.38,18.34,15.55,-0.38,179,19.08,14.88,515.00,Medium,true
561,VIRUDHUNAGAR,TAMIL NADU,62.5,67.72046589018304,65.11023294509152,High,Education-driven,97.80,76.70,59.80,51.30,80.75,98.80,99.90,98.50,29.20,14.40,23.70,58.90,1.37,18.33,15.32,-0.48,38,20.59,0.12,352.00,High,true
556,TIRUNELVELI,TAMIL NADU,80.15806988352745,66.88851913477536,73.52329450915141,High,Health-driven,100.00,93.30,79.80,61.30,82.92,93.40,100.00,98.90,29.40,12.00,22.70,49.90,1.57,18.27,13.28,-0.40,99,18.51,0.33,446.00,High,true
496,BARAN,RAJASTHAN,47.73294509151414,35.60732113144759,41.670133111480865,Medium,Health-driven,97.30,89.30,59.00,89.50,67.38,42.10,87.30,66.60,46.00,21.30,40.20,65.10,1.08,18.24,28.75,-0.36,40,18.09,22.64,308.00,Medium,true
579,NALGONDA,TELANGANA,51.60149750415973,43.150305047143654,47.37590127565169,Medium,Health-driven,98.30,78.30,76.40,64.80,65.05,85.40,93.40,96.10,31.70,29.80,28.00,74.50,1.80,18.2,19.89,-0.17,84,18.27,11.30,414.00,Medium,true
384,WARDHA,MAHARASTRA,55.137271214642254,67.38768718801997,61.26247920133111,Medium,Education-driven,98.80,92.40,80.20,27.10,87.22,99.10,100.00,99.40,27.70,28.10,31.30,71.40,3.17,18.18,10.38,-0.97,4,14.52,11.49,75.00,Medium,true
125,KORIYA,CHHATTISGARH,56.2396006655574,48.058790904048806,52.1491957848031,Medium,Health-driven,80.80,87.10,73.30,62.80,71.41,60.90,99.90,89.70,32.10,18.10,31.80,56.30,1.72,18.16,20.51,-0.34,7,8.31,46.18,138.00,Medium,true
493,AJMER,RAJASTHAN,61.168885191347755,54.18746533555185,57.6781752634498,Medium,Health-driven,95.10,78.90,77.50,88.70,70.46,74.20,100.00,82.90,22.30,20.00,23.10,76.30,0.92,18.11,27.51,-0.19,160,18.51,2.46,397.00,Medium,true
50,GOLAGHAT,ASSAM,52.93261231281198,40.84858569051581,46.8905990016639,Medium,Health-driven,90.40,72.40,73.10,69.30,78.31,25.10,97.20,67.90,26.30,19.20,25.50,75.10,1.19,18.05,12.02,-0.45,-18,5.84,10.48,357.00,Medium,true
537,KANCHEEPURAM,TAMIL NADU,67.45008319467554,72.8508042151969,70.15044370493622,High,Education-driven,100.00,69.10,75.90,59.70,85.29,99.30,99.60,98.70,20.60,15.70,19.80,68.80,1.05,17.99,10.17,-0.29,14,23.71,1.03,279.00,High,true
483,MANSA,PUNJAB,50.10399334442596,59.31780366056572,54.71089850249584,Medium,Education-driven,88.80,79.10,85.40,18.40,62.78,100.00,100.00,100.00,36.60,12.10,22.70,78.20,2.15,17.96,11.99,-0.67,5,33.63,0.00,139.00,Medium,true
518,PALI,RAJASTHAN,60.607321131447584,44.592346089850246,52.599833610648915,Medium,Health-driven,98.80,90.20,81.80,96.20,63.23,71.60,99.30,81.00,35.90,18.30,35.90,72.60,1.15,17.95,29.81,-0.20,76,19.54,7.10,333.00,Medium,true
535,DINDIGUL,TAMIL NADU,65.09983361064891,60.75984470327233,62.929839156960625,Medium,Both equally,97.00,92.60,61.00,71.90,76.85,98.50,99.80,97.30,27.10,21.10,28.40,50.20,1.86,17.94,16.09,-0.55,3,20.95,0.37,289.00,Medium,true
331,NEEMUCH,MADHYA PRADESH,56.11480865224625,50.388241819190235,53.25152523571825,Medium,Health-driven,97.50,88.70,68.90,43.30,71.81,34.50,98.90,94.20,33.00,13.10,27.70,77.20,1.12,17.88,28.65,-0.15,20,13.46,8.65,83.00,Medium,true
542,NAGAPATTINAM,TAMIL NADU,73.02412645590681,65.72379367720465,69.37396006655572,High,Health-driven,99.70,93.80,69.60,70.90,84.09,98.40,100.00,98.20,32.30,12.50,24.30,60.90,2.06,17.86,12.38,-0.67,12,31.54,0.23,174.00,High,true
11,SRI POTTI SRIRAMULU NELLO,ANDHRA PRADESH,59.692179700499175,50.49916805324458,55.09567387687188,Medium,Health-driven,97.00,65.30,81.80,72.30,69.15,94.20,93.40,95.20,29.20,17.20,27.80,67.50,1.21,17.84,13.63,-0.35,38,22.49,9.65,372.00,Medium,true
533,CUDDALORE,TAMIL NADU,70.75707154742096,69.07931225734886,69.9181919023849,High,Both equally,99.20,79.00,61.30,64.40,79.04,99.50,100.00,98.20,20.20,13.90,18.00,64.80,1.31,17.82,15.64,-0.42,21,29.32,0.60,259.00,High,true
292,PALAKKAD,KERALA,62.60399334442595,60.59345535219078,61.598724348308366,Medium,Both equally,100.00,51.80,99.00,53.80,88.49,93.90,99.70,95.80,29.70,21.70,27.70,51.90,2.45,17.79,7.28,-0.33,45,14.37,1.74,69.00,Medium,true
508,HANUMANGARH,RAJASTHAN,63.76871880199667,50.85967831392124,57.31419855795896,Medium,Health-driven,94.90,83.30,83.80,89.00,68.37,83.10,99.70,89.30,24.20,19.80,21.30,81.00,1.20,17.75,21.91,-0.31,16,27.85,0.81,259.00,High,false
402,SOUTH WEST GARO HILLS,MEGHALAYA,60.19134775374376,26.095396561286744,43.14337215751525,Medium,Health-driven,83.70,85.40,71.40,75.10,null,12.40,64.50,46.80,32.20,19.90,26.40,35.50,0.71,17.74,null,-0.21,-8,null,null,114.00,Medium,true
464,SAMBALPUR,ODISHA,50.79034941763727,41.76372712146423,46.27703826955075,Medium,Health-driven,99.50,98.00,62.40,49.30,null,32.70,100.00,94.00,40.70,25.50,36.30,64.50,1.55,17.73,16.70,-0.35,342,null,null,96.00,Medium,true
560,VILUPPURAM,TAMIL NADU,68.40682196339434,64.53133666112035,66.46907931225735,High,Both equally,99.10,88.50,53.80,77.60,72.08,99.20,100.00,99.90,23.90,12.40,20.50,73.40,1.73,17.71,17.07,-0.38,26,29.37,2.16,493.00,High,true
476,FAZILKA,PUNJAB,51.70549084858569,55.37992235163617,53.54270660011093,Medium,Both equally,91.70,60.50,81.80,20.60,null,100.00,100.00,99.90,35.90,9.50,20.20,70.00,2.46,17.7,null,-0.15,8,null,null,228.00,Medium,true
404,WEST GARO HILLS,MEGHALAYA,65.5990016638935,33.00055463117027,49.29977814753188,Medium,Health-driven,89.60,77.10,86.30,77.90,68.38,14.80,62.30,44.50,39.50,14.90,26.30,30.20,0.63,17.69,9.97,-0.21,-83,1.37,73.69,333.00,Medium,true
554,THOOTHUKKUDI,TAMIL NADU,78.78535773710482,64.19855795895728,71.49195784803105,High,Health-driven,100.00,100.00,79.40,57.80,86.52,95.60,100.00,97.50,20.30,18.40,21.00,55.60,2.34,17.63,9.65,-0.46,13,19.88,0.28,217.00,High,true
117,DHAMTARI,CHHATTISGARH,65.34941763727122,52.99500831946756,59.17221297836939,Medium,Health-driven,94.30,80.60,89.80,86.80,78.95,97.30,99.70,91.70,30.50,17.90,28.90,67.30,3.77,17.61,19.60,-0.90,19,7.33,25.96,45.00,Medium,true
